orderitem_id,order_id,product_id,quantity,unit_price,discount,tax,shipping_cost,total_amount
404,ORD0000404,P00025,4,145.75,0.15,59.47,9.78,564.8
405,ORD0000405,P00020,3,557.97,0.05,190.83,13.16,1794.2
406,ORD0000406,P00036,2,353.9,0,56.62,6.24,770.66
407,ORD0000407,P00026,5,7.14,0.1,0,4.57,36.7
408,ORD0000408,P00039,5,237.5,0,95,7.08,1289.58
409,ORD0000409,P00026,4,133.39,0,96.04,5.4,635
410,ORD0000410,P00003,5,262.9,0,65.73,12.41,1392.64
411,ORD0000411,P00019,3,446.18,0,160.62,0.96,1500.12
412,ORD0000412,P00016,5,187.2,0.25,35.1,9.87,746.97
413,ORD0000413,P00041,1,52.83,0,2.64,5.48,60.95
414,ORD0000414,P00005,3,451.4,0.25,121.88,3.69,1141.22
415,ORD0000415,P00024,3,532.69,0,287.65,10.38,1896.1
416,ORD0000416,P00015,1,52.02,0,9.36,11.07,72.45
417,ORD0000417,P00021,4,514.98,0.05,0,3.55,1960.47
418,ORD0000418,P00030,4,557.57,0.15,151.66,11.32,2058.72
419,ORD0000419,P00013,3,495.51,0.3,124.87,4.78,1170.22
420,ORD0000420,P00036,4,26.26,0.1,4.73,4.14,103.41
421,ORD0000421,P00006,3,177.18,0,63.78,9.18,604.5
422,ORD0000422,P00038,3,168.62,0.05,24.03,14.43,519.03
423,ORD0000423,P00035,2,254.34,0,40.69,2.34,551.71
424,ORD0000424,P00006,5,125.23,0.15,26.61,2.11,560.95
425,ORD0000425,P00049,5,556.34,0,333.8,5.55,3121.05
426,ORD0000426,P00040,1,124.17,0.25,4.66,3.04,100.83
427,ORD0000427,P00023,3,234.48,0,35.17,4.31,742.92
428,ORD0000428,P00022,5,326.46,0,293.81,6.8,1932.91
429,ORD0000429,P00014,4,147,0.05,27.93,7.9,594.43
430,ORD0000430,P00040,4,238.49,0,114.48,3.1,1071.54
431,ORD0000431,P00004,5,464.26,0.25,87.05,4.41,1832.44
432,ORD0000432,P00021,3,162.19,0,38.93,13.08,538.58
433,ORD0000433,P00004,4,416.04,0,0,3.76,1667.92
434,ORD0000434,P00050,5,446.28,0,178.51,14.42,2424.33
435,ORD0000435,P00050,1,34.57,0,1.73,5.7,42
436,ORD0000436,P00037,2,281.76,0.15,57.48,6.97,543.44
437,ORD0000437,P00033,5,36.14,0.05,8.58,11.65,191.9
438,ORD0000438,P00004,5,589.23,0.15,0,0.03,2504.26
439,ORD0000439,P00034,3,108.48,0.05,37.1,14.17,360.44
440,ORD0000440,P00031,5,446.24,0,111.56,9.36,2352.12
441,ORD0000441,P00031,5,439.14,0.2,140.52,3.78,1900.86
442,ORD0000442,P00034,4,225.16,0,72.05,0.92,973.61
443,ORD0000443,P00007,2,430.44,0.15,87.81,0.26,819.82
444,ORD0000444,P00048,4,197.15,0.05,134.85,3.07,887.09
445,ORD0000445,P00046,1,68.55,0,3.43,1.06,73.04
446,ORD0000446,P00017,1,565.14,0.2,22.61,14.44,489.16
447,ORD0000447,P00031,4,380.51,0,76.1,6.78,1604.92
448,ORD0000448,P00034,5,73.63,0.2,14.73,1.28,310.53
449,ORD0000449,P00014,5,126.64,0.25,0,7.13,482.03
450,ORD0000450,P00012,1,81.66,0.1,5.88,0.62,79.99
451,ORD0000451,P00018,3,32.95,0.1,10.68,10.47,110.12
452,ORD0000452,P00023,1,481.52,0.1,0,5.9,439.27
453,ORD0000453,P00014,1,30.73,0.05,1.46,2.3,32.95
454,ORD0000454,P00044,1,425.5,0.05,20.21,9.18,433.61
455,ORD0000455,P00039,4,456.47,0.15,77.6,0.88,1630.48
456,ORD0000456,P00038,3,129.68,0.05,29.57,10.42,409.58
457,ORD0000457,P00013,4,436.19,0.2,111.66,9.43,1516.9
458,ORD0000458,P00026,4,406.52,0.2,65.04,5.64,1371.54
459,ORD0000459,P00017,4,533.72,0.05,0,0.17,2028.31
460,ORD0000460,P00039,1,93.25,0,7.46,3.43,104.14
461,ORD0000461,P00020,3,445.46,0.1,96.22,12.49,1311.45
462,ORD0000462,P00036,2,197.42,0,47.38,5.37,447.59
463,ORD0000463,P00028,3,15.36,0,3.69,7.65,57.42
464,ORD0000464,P00009,3,204.5,0.05,29.14,13.05,625.01
465,ORD0000465,P00040,4,220.98,0,44.2,9.39,937.51
466,ORD0000466,P00020,3,336,0,50.4,5.81,1064.21
467,ORD0000467,P00010,3,533.12,0,79.97,6.18,1685.51
468,ORD0000468,P00026,4,346.72,0,69.34,12.25,1468.47
469,ORD0000469,P00039,2,54.96,0,19.79,5.73,135.44
470,ORD0000470,P00026,3,398.54,0.05,204.45,9.05,1349.34
471,ORD0000471,P00006,4,237.92,0.15,64.71,13.11,886.75
472,ORD0000472,P00011,1,197.91,0.1,32.06,13.59,223.77
473,ORD0000473,P00012,5,132.25,0.1,47.61,10.62,653.36
474,ORD0000474,P00028,5,361.27,0.1,195.09,7.04,1827.84
475,ORD0000475,P00005,1,225.88,0,18.07,8.59,252.54
476,ORD0000476,P00013,2,595.48,0.2,47.64,5.69,1006.1
477,ORD0000477,P00019,1,443.67,0.2,17.75,13.76,386.45
478,ORD0000478,P00037,5,71.95,0.3,20.15,6.15,278.12
479,ORD0000479,P00040,3,132.25,0,0,12.37,409.12
480,ORD0000480,P00043,1,196.79,0,9.84,12.51,219.14
481,ORD0000481,P00036,1,521.7,0.1,0,7.95,477.48
482,ORD0000482,P00022,1,19.59,0.1,0.88,1.9,20.41
483,ORD0000483,P00030,3,570.89,0.05,81.35,8.56,1716.95
484,ORD0000484,P00027,2,173.59,0,27.77,5.12,380.07
485,ORD0000485,P00012,2,421.75,0.05,64.11,12.2,877.64
486,ORD0000486,P00020,2,167.15,0,26.74,1.77,362.81
487,ORD0000487,P00018,1,88.21,0.2,3.53,10.93,85.03
488,ORD0000488,P00047,4,178.94,0,128.84,10.83,855.43
489,ORD0000489,P00031,3,12.33,0,0,4.63,41.62
490,ORD0000490,P00038,3,381.52,0,57.23,4.19,1205.98
491,ORD0000491,P00019,5,475.22,0.1,256.62,11.58,2406.69
492,ORD0000492,P00041,3,5.3,0.05,0.76,4.61,20.47
493,ORD0000493,P00039,2,348.26,0.2,66.87,1.02,625.11
494,ORD0000494,P00035,2,247.81,0.15,21.06,1.38,443.72
495,ORD0000495,P00042,2,442.68,0,0,8.41,893.77
496,ORD0000496,P00011,4,99.57,0.1,28.68,0.28,387.41
497,ORD0000497,P00007,4,231.07,0,73.94,4.72,1002.94
498,ORD0000498,P00040,3,514.01,0.05,117.19,5.06,1587.18
499,ORD0000499,P00049,5,181.03,0.05,68.79,8.75,937.43
500,ORD0000500,P00020,5,214.2,0.2,154.22,8.69,1019.71
501,ORD0000501,P00003,2,512.68,0,123.04,2.95,1151.35
502,ORD0000502,P00008,5,385.04,0,96.26,1.42,2022.88
503,ORD0000503,P00033,2,342.87,0.05,52.12,1.57,705.14
504,ORD0000504,P00028,2,14.71,0,2.35,4.47,36.24
505,ORD0000505,P00008,4,95.35,0,19.07,9.8,410.27
506,ORD0000506,P00012,4,128.54,0,25.71,7.28,547.15
507,ORD0000507,P00039,1,345.37,0.05,26.25,7.68,362.03
508,ORD0000508,P00033,1,478.42,0,57.41,3.92,539.75
509,ORD0000509,P00024,1,127.81,0,10.22,4.11,142.14
510,ORD0000510,P00025,3,86.48,0.05,12.32,3.55,262.34
511,ORD0000511,P00010,5,96.58,0,38.63,6.68,528.21
512,ORD0000512,P00025,1,169.23,0.05,8.04,2.9,171.71
513,ORD0000513,P00034,2,145.09,0.3,16.25,9.67,229.05
514,ORD0000514,P00025,3,313.08,0,46.96,2.29,988.49
515,ORD0000515,P00050,5,210.72,0.05,180.17,2.68,1183.77
516,ORD0000516,P00049,1,147.57,0.1,6.64,1.35,140.8
517,ORD0000517,P00027,5,77.32,0.05,18.36,14.21,399.84
518,ORD0000518,P00018,1,379.07,0,0,10.43,389.5
519,ORD0000519,P00050,2,232.39,0.1,75.29,11.76,505.35
520,ORD0000520,P00033,4,452.96,0.3,63.41,7.04,1338.74
521,ORD0000521,P00016,5,550.04,0.25,0,8.27,2070.92
522,ORD0000522,P00018,4,222.81,0.1,64.17,7.89,874.18
523,ORD0000523,P00010,4,463.05,0,0,14.83,1867.03
524,ORD0000524,P00040,2,226.3,0,36.21,14.7,503.51
525,ORD0000525,P00009,4,562.49,0.05,106.87,10.79,2255.12
526,ORD0000526,P00033,5,176.63,0.1,95.38,14.05,904.26
527,ORD0000527,P00043,3,300.62,0,72.15,5.26,979.27
528,ORD0000528,P00035,5,9.07,0.1,4.9,2.42,48.14
529,ORD0000529,P00038,1,148.64,0.25,8.92,6.7,127.1
530,ORD0000530,P00002,1,95.29,0,4.76,10.99,111.04
531,ORD0000531,P00043,1,430.27,0.2,27.54,3.66,375.42
532,ORD0000532,P00007,5,46.86,0.05,0,13.63,236.22
533,ORD0000533,P00026,5,362.31,0,90.58,3.51,1905.64
534,ORD0000534,P00018,4,117.96,0.05,22.41,12.41,483.07
535,ORD0000535,P00003,4,469.66,0,0,7.48,1886.12
536,ORD0000536,P00028,5,397.96,0,159.18,6.39,2155.37
537,ORD0000537,P00009,3,476.51,0,114.36,13.08,1556.97
538,ORD0000538,P00021,2,67.33,0.05,6.4,3.61,137.94
539,ORD0000539,P00041,4,446.49,0,142.88,9.22,1938.06
540,ORD0000540,P00042,4,238.18,0.05,0,0.62,905.7
541,ORD0000541,P00044,5,351.03,0.3,98.29,6.7,1333.59
542,ORD0000542,P00029,3,40.4,0.1,8.73,2.81,120.62
543,ORD0000543,P00006,4,346.01,0.2,55.36,2.74,1165.33
544,ORD0000544,P00002,1,404.79,0,20.24,12.05,437.08
545,ORD0000545,P00031,1,597.54,0.25,35.85,9.35,493.36
546,ORD0000546,P00009,4,538.96,0,0,2.7,2158.54
547,ORD0000547,P00015,5,291.5,0.05,166.16,5.25,1556.04
548,ORD0000548,P00037,5,166.38,0,41.6,6.6,880.1
549,ORD0000549,P00037,5,91.91,0.25,41.36,0.29,386.31
550,ORD0000550,P00024,3,344.01,0.05,78.43,13.55,1072.41
551,ORD0000551,P00011,1,278.84,0.05,13.24,3.53,281.67
552,ORD0000552,P00033,2,331.31,0.15,45.06,13.05,621.34
553,ORD0000553,P00036,4,290.45,0,139.42,13.2,1314.42
554,ORD0000554,P00003,3,542.15,0.15,0,8.03,1390.51
555,ORD0000555,P00046,3,446.2,0,0,13.33,1351.93
556,ORD0000556,P00032,5,129.53,0.2,25.91,8.12,552.15
557,ORD0000557,P00012,4,379.2,0,75.84,11.32,1603.96
558,ORD0000558,P00034,3,287.91,0.2,55.28,6.11,752.37
559,ORD0000559,P00031,1,486.08,0.05,36.94,3.69,502.41
560,ORD0000560,P00042,2,488,0,117.12,10.06,1103.18
561,ORD0000561,P00002,4,134.34,0.15,36.54,14.11,507.41
562,ORD0000562,P00018,3,301.47,0,162.79,1.01,1068.21
563,ORD0000563,P00001,3,326.22,0.3,0,12.96,698.02
564,ORD0000564,P00016,1,209.89,0.25,28.34,5.39,191.15
565,ORD0000565,P00040,4,8.39,0,2.68,4.6,40.84
566,ORD0000566,P00021,3,596.75,0.05,0,11.38,1712.12
567,ORD0000567,P00035,2,165.15,0,16.52,10.49,357.31
568,ORD0000568,P00001,2,427.79,0,154,0.21,1009.79
569,ORD0000569,P00007,2,532.98,0.3,59.69,3.77,809.63
570,ORD0000570,P00031,4,158.42,0.05,48.16,12.19,662.35
571,ORD0000571,P00024,2,501.89,0,120.45,5.94,1130.17
572,ORD0000572,P00050,5,45.87,0,27.52,13.66,270.53
573,ORD0000573,P00046,2,393.45,0,62.95,0.82,850.67
574,ORD0000574,P00011,4,194.44,0.05,59.11,5.87,803.85
575,ORD0000575,P00004,1,301.99,0.15,12.83,3.11,272.63
576,ORD0000576,P00016,5,584.19,0.1,131.44,5.65,2765.95
577,ORD0000577,P00009,3,326.84,0.05,46.57,8.47,986.53
578,ORD0000578,P00003,2,417.98,0.05,95.3,8.52,897.98
579,ORD0000579,P00022,1,517.9,0.05,59.04,10.5,561.54
580,ORD0000580,P00002,5,29.2,0.05,0,11.99,150.69
581,ORD0000581,P00028,3,119.58,0.05,17.04,6.34,364.18
582,ORD0000582,P00050,3,499.02,0,0,12.59,1509.65
583,ORD0000583,P00019,2,77.94,0.05,17.77,9.49,175.35
584,ORD0000584,P00042,3,172.75,0,25.91,0.57,544.73
585,ORD0000585,P00031,2,447.53,0,44.75,0.73,940.54
586,ORD0000586,P00038,2,181.28,0,18.13,13.41,394.1
587,ORD0000587,P00007,5,365.39,0.2,73.08,13.35,1547.99
588,ORD0000588,P00004,1,85.9,0,4.3,7.59,97.79
589,ORD0000589,P00026,5,350.26,0,210.16,4.42,1965.88
590,ORD0000590,P00030,5,63.52,0.15,48.59,12.87,331.42
591,ORD0000591,P00008,4,56.27,0.15,34.44,6.88,232.64
592,ORD0000592,P00008,4,316.54,0.25,47.48,10.84,1007.94
593,ORD0000593,P00011,2,101.06,0.15,0,4.45,176.25
594,ORD0000594,P00050,1,409.03,0.2,39.27,2.71,369.2
595,ORD0000595,P00021,3,490.58,0.1,238.42,11.4,1574.39
596,ORD0000596,P00030,1,36.89,0,2.95,6.18,46.02
597,ORD0000597,P00007,3,143.79,0,34.51,7.39,473.27
598,ORD0000598,P00022,2,592.01,0.05,89.99,1.49,1216.3
599,ORD0000599,P00036,1,229.03,0.1,16.49,0.21,222.83
600,ORD0000600,P00003,5,304.18,0,76.04,3.7,1600.64
601,ORD0000601,P00008,4,467.6,0.25,70.14,0.76,1473.7
602,ORD0000602,P00020,3,473.83,0.25,85.29,3.84,1155.25
603,ORD0000603,P00033,2,147.61,0.1,21.26,10.4,297.36
604,ORD0000604,P00046,2,568.56,0,136.45,4.9,1278.47
605,ORD0000605,P00005,5,357.16,0.15,75.9,3.35,1597.18
606,ORD0000606,P00011,2,433.81,0,69.41,1.25,938.28
607,ORD0000607,P00024,1,225.61,0,40.61,4,270.22
608,ORD0000608,P00014,4,229.15,0.1,98.99,1.3,925.23
609,ORD0000609,P00021,1,51.51,0,4.12,5.43,61.06
610,ORD0000610,P00036,1,570.53,0,68.46,3.1,642.09
611,ORD0000611,P00044,5,407.46,0.2,0,4.65,1634.49
612,ORD0000612,P00016,5,367.29,0.1,132.22,2.54,1787.56
613,ORD0000613,P00009,3,287.18,0,103.38,7.76,972.68
614,ORD0000614,P00027,2,190.23,0,30.44,9.05,419.95
615,ORD0000615,P00050,3,20.24,0.2,2.43,14.6,65.61
616,ORD0000616,P00024,5,319.61,0,127.84,3.69,1729.58
617,ORD0000617,P00028,3,563.21,0.05,192.62,14.53,1812.3
618,ORD0000618,P00017,4,339.22,0,0,8.32,1365.2
619,ORD0000619,P00015,1,333.22,0,16.66,6.52,356.4
620,ORD0000620,P00029,5,409.28,0.05,97.2,0.68,2041.96
621,ORD0000621,P00049,2,548.88,0,54.89,2.15,1154.8
622,ORD0000622,P00018,5,16.8,0,4.2,2.83,91.03
623,ORD0000623,P00042,5,508.77,0,127.19,11.33,2682.37
624,ORD0000624,P00018,1,102.17,0.05,7.76,11.53,116.35
625,ORD0000625,P00029,2,291.54,0,0,2.78,585.86
626,ORD0000626,P00001,3,86.49,0.15,11.03,13.31,244.89
627,ORD0000627,P00012,2,106.56,0,0,5.84,218.96
628,ORD0000628,P00006,3,513.55,0.1,166.39,1.44,1554.42
629,ORD0000629,P00043,3,592.04,0.25,106.57,9.97,1448.63
630,ORD0000630,P00043,5,80.2,0.05,0,7.31,388.26
631,ORD0000631,P00032,5,229.54,0,91.82,6.9,1246.42
632,ORD0000632,P00045,5,101.63,0.05,38.62,1.65,523.01
633,ORD0000633,P00010,1,92.3,0,11.08,10.61,113.99
634,ORD0000634,P00032,5,214.56,0,128.74,4.45,1205.99
635,ORD0000635,P00046,3,211.25,0.2,60.84,6.1,573.94
636,ORD0000636,P00011,5,209.51,0.05,49.76,11.36,1056.29
637,ORD0000637,P00029,2,421.94,0,101.27,1.04,946.19
638,ORD0000638,P00027,4,18.33,0,0,3.84,77.16
639,ORD0000639,P00037,2,123,0.2,9.84,14.33,220.97
640,ORD0000640,P00048,1,449.57,0.2,43.16,3.18,406
641,ORD0000641,P00007,1,422.22,0.1,45.6,9.38,434.98
642,ORD0000642,P00025,5,243.42,0.1,131.45,3.54,1230.38
643,ORD0000643,P00045,1,445.19,0.15,45.41,13.76,437.58
644,ORD0000644,P00011,3,223.77,0,53.7,11.24,736.25
645,ORD0000645,P00008,3,268.82,0.05,91.94,2.19,860.27
646,ORD0000646,P00016,2,479.12,0.1,0,3.92,866.34
647,ORD0000647,P00002,3,115.37,0.1,15.57,4.1,331.17
648,ORD0000648,P00002,4,370.92,0.2,59.35,4.67,1250.96
649,ORD0000649,P00036,1,410.06,0.15,62.74,9.1,420.39
650,ORD0000650,P00001,1,141.41,0.2,5.66,4.46,123.25
651,ORD0000651,P00032,4,58.27,0,27.97,11.21,272.26
652,ORD0000652,P00024,2,131.55,0.15,26.84,0.38,250.86
653,ORD0000653,P00044,3,362.92,0.05,82.75,11.7,1128.77
654,ORD0000654,P00011,3,453.13,0.05,64.57,1.98,1357.97
655,ORD0000655,P00043,1,104.92,0.15,7.13,12.53,108.84
656,ORD0000656,P00032,2,109.98,0,17.6,3.26,240.82
657,ORD0000657,P00016,5,57.21,0.2,11.44,12.77,253.05
658,ORD0000658,P00028,5,484.82,0.1,109.08,9.12,2299.89
659,ORD0000659,P00013,3,70.34,0.1,22.79,10.51,223.22
660,ORD0000660,P00016,1,496,0,24.8,5.95,526.75
661,ORD0000661,P00002,3,533.43,0.1,72.01,0.86,1513.13
662,ORD0000662,P00042,3,298.35,0,161.11,14.15,1070.31
663,ORD0000663,P00040,2,101.97,0,10.2,10.29,224.43
664,ORD0000664,P00002,4,579.06,0.2,333.54,11.53,2198.06
665,ORD0000665,P00040,3,569.16,0,307.35,6.44,2021.27
666,ORD0000666,P00050,2,136.85,0.05,46.8,6.46,313.27
667,ORD0000667,P00037,1,174.15,0.1,28.21,8.62,193.57
668,ORD0000668,P00014,5,62.49,0,25,8.91,346.36
669,ORD0000669,P00045,3,478.63,0.2,57.44,9.53,1215.68
670,ORD0000670,P00033,4,404.87,0,80.97,2.58,1703.03
671,ORD0000671,P00010,3,5.5,0.05,1.25,0.92,17.84
672,ORD0000672,P00015,3,22.11,0.1,10.75,2.8,73.25
673,ORD0000673,P00043,2,72.88,0,7.29,2.83,155.88
674,ORD0000674,P00022,1,555.47,0,44.44,9.32,609.23
675,ORD0000675,P00004,1,54.04,0,9.73,14.54,78.31
676,ORD0000676,P00016,4,176.73,0.05,33.58,3.45,708.6
677,ORD0000677,P00049,4,500.88,0.15,85.15,2.61,1790.75
678,ORD0000678,P00008,4,179.29,0.1,32.27,0.96,678.67
679,ORD0000679,P00021,4,56.37,0.1,10.15,6.88,219.96
680,ORD0000680,P00020,5,373.9,0.15,79.45,7.32,1675.84
681,ORD0000681,P00047,4,339.26,0.2,86.85,11.98,1184.46
682,ORD0000682,P00025,2,415.43,0.15,84.75,7.29,798.27
683,ORD0000683,P00040,1,299.44,0.2,0,12.55,252.1
684,ORD0000684,P00030,1,597.05,0.05,45.38,1.88,614.46
685,ORD0000685,P00009,2,153.62,0,24.58,10.82,342.64
686,ORD0000686,P00028,1,250.92,0.05,42.91,0.25,281.53
687,ORD0000687,P00017,1,189.19,0.3,6.62,14.37,153.42
688,ORD0000688,P00008,5,493.13,0,123.28,4.44,2593.37
689,ORD0000689,P00019,5,209.19,0.15,0,10.6,899.66
690,ORD0000690,P00012,4,41.65,0.2,6.66,2.87,142.81
691,ORD0000691,P00011,4,26.16,0.15,4.45,2.91,96.3
692,ORD0000692,P00039,3,454.5,0.1,147.26,13.56,1387.97
693,ORD0000693,P00028,5,482.5,0,0,5.78,2418.28
694,ORD0000694,P00025,2,227.77,0,22.78,11.15,489.47
695,ORD0000695,P00033,2,238.74,0.3,16.71,2.24,353.19
696,ORD0000696,P00001,3,107.51,0.05,0,13.53,319.93
697,ORD0000697,P00045,5,226.07,0,90.43,5.75,1226.53
698,ORD0000698,P00026,5,168.27,0.1,0,8.52,765.74
699,ORD0000699,P00020,2,491.81,0,118.03,12.07,1113.72
700,ORD0000700,P00044,5,231.15,0,92.46,4.85,1253.06
701,ORD0000701,P00016,4,506.79,0.05,231.1,5.61,2162.51
702,ORD0000702,P00043,5,104.66,0,62.8,4.1,590.2
703,ORD0000703,P00046,5,264.34,0,0,10.32,1332.02
704,ORD0000704,P00016,2,71.29,0.05,10.84,13.13,159.42
705,ORD0000705,P00035,5,597.16,0.2,0,13.59,2402.23
706,ORD0000706,P00047,1,362.88,0.05,41.37,7.83,393.94
707,ORD0000707,P00030,5,220.11,0.05,83.64,6.93,1136.09
708,ORD0000708,P00028,2,298.51,0.3,20.9,6.99,445.8
709,ORD0000709,P00005,1,19.55,0.05,2.23,3.7,24.5
710,ORD0000710,P00001,4,62.63,0.05,19.04,11.02,268.05
711,ORD0000711,P00037,1,470.49,0.15,20,4.9,424.82
712,ORD0000712,P00045,5,245.4,0.05,58.28,11.42,1235.35
713,ORD0000713,P00016,5,148.75,0,59.5,1.38,804.63
714,ORD0000714,P00022,3,35.16,0.05,5.01,5.41,110.63
715,ORD0000715,P00047,4,467.71,0.15,190.83,10.5,1791.54
716,ORD0000716,P00042,2,221.87,0,22.19,1.11,467.04
717,ORD0000717,P00034,2,487.44,0,77.99,5.31,1058.18
718,ORD0000718,P00045,2,56.82,0,13.64,10.54,137.82
719,ORD0000719,P00033,3,195.03,0.1,94.78,13.87,635.23
720,ORD0000720,P00023,2,391.78,0.1,84.62,14.35,804.17
721,ORD0000721,P00039,1,167.4,0,30.13,7.61,205.14
722,ORD0000722,P00022,4,260.35,0.2,99.97,2,935.09
723,ORD0000723,P00037,5,419.07,0.25,78.58,9.72,1659.81
724,ORD0000724,P00007,2,299.49,0,29.95,0.04,628.97
725,ORD0000725,P00032,4,446.33,0,142.83,13.92,1942.07
726,ORD0000726,P00028,5,38.12,0.05,14.49,13.53,209.09
727,ORD0000727,P00012,5,552.04,0.05,314.66,0.69,2937.54
728,ORD0000728,P00023,1,598.22,0.2,23.93,9.98,512.49
729,ORD0000729,P00048,1,564.47,0,67.74,12.64,644.85
730,ORD0000730,P00016,5,144.61,0,130.15,5.13,858.33
731,ORD0000731,P00044,2,567.81,0,0,2.09,1137.71
732,ORD0000732,P00048,3,129.67,0,31.12,6.2,426.33
733,ORD0000733,P00033,3,304.31,0,109.55,7.02,1029.5
734,ORD0000734,P00014,2,481.79,0.1,156.1,2.37,1025.69
735,ORD0000735,P00006,5,404.96,0,0,9.13,2033.93
736,ORD0000736,P00038,2,296.23,0.05,67.54,11.3,641.68
737,ORD0000737,P00016,3,171.95,0,41.27,8.5,565.62
738,ORD0000738,P00047,5,587.98,0.25,396.89,14.43,2616.24
739,ORD0000739,P00040,1,420.81,0.05,0,8.26,408.03
740,ORD0000740,P00013,1,123.43,0,22.22,13.52,159.17
741,ORD0000741,P00026,3,249.04,0.05,127.76,2.56,840.08
742,ORD0000742,P00036,1,248.15,0,19.85,4.74,272.74
743,ORD0000743,P00022,2,541.34,0,129.92,8.03,1220.63
744,ORD0000744,P00034,4,52.22,0.05,15.87,3.55,217.86
745,ORD0000745,P00027,4,198.26,0.15,33.7,9.39,717.17
746,ORD0000746,P00020,1,111.71,0.1,8.04,3.49,112.07
747,ORD0000747,P00004,2,569.67,0,91.15,3.4,1233.89
748,ORD0000748,P00015,1,346.29,0.3,12.12,9.04,263.56
749,ORD0000749,P00017,1,408.88,0.05,69.92,3.2,461.56
750,ORD0000750,P00032,5,111.1,0,44.44,6.94,606.88
751,ORD0000751,P00048,2,284.32,0,28.43,4.72,601.79
752,ORD0000752,P00013,3,369.85,0,199.72,11.04,1320.31
753,ORD0000753,P00012,2,116.36,0.25,8.73,1.61,184.88
754,ORD0000754,P00048,2,535.91,0,53.59,6.09,1131.5
755,ORD0000755,P00040,1,6.85,0.15,0.7,5.57,12.09
756,ORD0000756,P00032,5,106.25,0.25,19.92,4.62,422.98
757,ORD0000757,P00011,5,569.91,0.05,487.27,9.11,3203.45
758,ORD0000758,P00022,1,341.91,0.1,15.39,12.55,335.66
759,ORD0000759,P00037,5,240.42,0.2,0,12.58,974.26
760,ORD0000760,P00045,2,340.07,0,54.41,5.31,739.86
761,ORD0000761,P00045,3,400.82,0.2,48.1,13.82,1023.89
762,ORD0000762,P00023,3,299.57,0,107.85,9.87,1016.43
763,ORD0000763,P00018,3,293.74,0.1,39.65,6.29,839.04
764,ORD0000764,P00027,5,238.68,0.2,114.57,1.51,1070.8
765,ORD0000765,P00044,4,72.73,0.05,13.82,0.72,290.91
766,ORD0000766,P00002,1,97.37,0.1,7.01,7.33,101.97
767,ORD0000767,P00013,4,149.24,0.3,20.89,3.18,441.94
768,ORD0000768,P00008,1,477.44,0,0,14.59,492.03
769,ORD0000769,P00025,4,239.64,0.05,109.28,5.29,1025.2
770,ORD0000770,P00021,1,462.85,0,55.54,12.33,530.72
771,ORD0000771,P00006,3,431.18,0.05,98.31,9.22,1336.39
772,ORD0000772,P00013,3,442.03,0.2,53.04,2.11,1116.02
773,ORD0000773,P00034,2,427.05,0,102.49,9.06,965.65
774,ORD0000774,P00032,4,22.31,0,7.14,11.55,107.93
775,ORD0000775,P00049,1,532.46,0.15,36.21,2.8,491.6
776,ORD0000776,P00013,3,205.45,0,110.94,2.67,729.96
777,ORD0000777,P00005,1,438.95,0.1,31.6,1.46,428.12
778,ORD0000778,P00008,3,232.27,0.1,31.36,6.69,665.18
779,ORD0000779,P00005,1,353.27,0.05,16.78,4.5,356.89
780,ORD0000780,P00017,4,334.8,0,241.06,6.64,1586.9
781,ORD0000781,P00050,1,570.99,0.15,58.24,0.54,544.12
782,ORD0000782,P00008,3,527.74,0,189.99,7.05,1780.26
783,ORD0000783,P00037,1,532.6,0.05,60.72,10.38,577.07
784,ORD0000784,P00036,3,596.12,0,143.07,12.15,1943.58
785,ORD0000785,P00005,2,352.31,0.05,53.55,4.53,727.47
786,ORD0000786,P00035,5,407.02,0.25,76.32,12.99,1615.63
787,ORD0000787,P00027,5,436.19,0,174.48,6.81,2362.24
788,ORD0000788,P00015,4,243.36,0,48.67,9.56,1031.67
789,ORD0000789,P00037,3,175.51,0.1,23.69,12.69,510.26
790,ORD0000790,P00038,4,475.21,0.15,290.83,1.88,1908.42
791,ORD0000791,P00019,4,279.9,0,55.98,14.23,1189.81
792,ORD0000792,P00011,1,8.06,0,0,2.93,10.99
793,ORD0000793,P00008,5,206.18,0.05,48.97,1.93,1030.26
794,ORD0000794,P00024,4,141.19,0.1,0,4.51,512.79
795,ORD0000795,P00038,3,402.32,0,144.84,12.57,1364.37
796,ORD0000796,P00003,3,474.11,0.15,145.08,5.2,1359.26
797,ORD0000797,P00048,2,283.06,0.05,0,11.74,549.55
798,ORD0000798,P00040,5,351.35,0,210.81,14.46,1982.02
799,ORD0000799,P00012,4,8.8,0.05,4.01,0.72,38.17
800,ORD0000800,P00031,2,292.85,0,0,12.33,598.03
801,ORD0000801,P00039,3,206.81,0,74.45,12.81,707.69
802,ORD0000802,P00027,5,549.2,0.05,130.44,5.06,2744.2
803,ORD0000803,P00040,3,590.82,0.2,0,6.52,1424.49
804,ORD0000804,P00030,4,37.83,0.05,17.25,9.79,170.79
805,ORD0000805,P00022,1,205.86,0,10.29,5.89,222.04
806,ORD0000806,P00039,5,127.24,0.15,27.04,4.61,572.42
807,ORD0000807,P00047,2,229.66,0.05,21.82,3.55,461.72
808,ORD0000808,P00021,2,469.24,0,75.08,5.79,1019.35
809,ORD0000809,P00013,1,233.08,0.1,10.49,1.88,222.14
810,ORD0000810,P00014,2,586.12,0,93.78,2.03,1268.05
