order_id,order_date,customer_id,seller_id,location_id,paymentmethod_id,orderstatus_id
ORD0000436,10/6/2020,CUST013895,SELL01934,3,6,1
ORD0000437,10/4/2023,CUST047497,SELL00556,82,1,4
ORD0000438,5/11/2021,CUST032397,SELL01389,52,5,1
ORD0000439,10/28/2020,CUST021608,SELL01204,18,1,1
ORD0000440,6/29/2020,CUST042130,SELL00946,18,4,1
ORD0000441,8/29/2021,CUST011939,SELL01341,36,4,1
ORD0000442,1/27/2023,CUST032769,SELL00758,36,4,1
ORD0000443,11/30/2021,CUST039640,SELL00760,17,1,1
ORD0000444,9/19/2022,CUST005245,SELL01934,64,6,5
ORD0000445,2/13/2023,CUST029042,SELL01192,19,2,1
ORD0000446,7/9/2020,CUST007204,SELL00183,83,6,1
ORD0000447,9/9/2020,CUST049394,SELL01066,13,2,1
ORD0000448,9/7/2022,CUST032464,SELL00260,18,5,1
ORD0000449,7/16/2022,CUST021458,SELL00313,27,1,1
ORD0000450,3/30/2023,CUST044799,SELL01112,61,4,1
ORD0000451,7/3/2023,CUST011203,SELL01508,84,6,4
ORD0000452,9/8/2023,CUST048942,SELL00159,30,4,1
ORD0000453,5/7/2020,CUST021245,SELL00733,25,5,1
ORD0000454,1/18/2020,CUST021669,SELL01851,2,4,4
ORD0000455,12/21/2024,CUST012286,SELL00729,45,4,1
ORD0000456,10/24/2024,CUST027621,SELL01448,61,3,1
ORD0000457,7/19/2021,CUST049115,SELL00636,85,4,1
ORD0000458,7/23/2021,CUST018220,SELL00343,15,2,1
ORD0000459,9/8/2023,CUST016196,SELL01522,15,5,1
ORD0000460,11/16/2021,CUST005196,SELL01025,30,4,1
ORD0000461,12/20/2024,CUST020302,SELL01247,31,6,1
ORD0000462,9/17/2021,CUST003763,SELL01046,5,5,1
ORD0000463,8/4/2023,CUST015050,SELL00465,36,5,1
ORD0000464,5/3/2022,CUST041737,SELL00265,15,3,1
ORD0000465,8/13/2024,CUST026072,SELL01574,14,2,1
ORD0000466,8/19/2022,CUST049522,SELL01951,1,6,1
ORD0000467,7/20/2024,CUST022865,SELL00105,70,4,4
ORD0000468,6/3/2020,CUST049733,SELL01903,2,6,1
ORD0000469,5/4/2021,CUST031650,SELL01195,29,1,1
ORD0000470,11/10/2023,CUST013377,SELL00539,6,1,1
ORD0000471,2/23/2022,CUST034331,SELL00307,3,1,1
ORD0000472,2/1/2023,CUST013224,SELL01725,75,5,1
ORD0000473,11/17/2023,CUST034822,SELL00322,76,2,4
ORD0000474,9/2/2020,CUST042805,SELL01951,14,4,1
ORD0000475,4/14/2023,CUST008630,SELL01622,8,5,1
ORD0000476,11/28/2022,CUST034759,SELL01801,25,5,1
ORD0000477,2/9/2024,CUST036736,SELL00951,84,6,4
ORD0000478,9/1/2024,CUST036150,SELL00218,29,5,1
ORD0000479,1/28/2022,CUST039074,SELL00312,30,4,1
ORD0000480,6/21/2021,CUST007456,SELL01508,17,2,1
ORD0000481,7/9/2022,CUST016193,SELL00703,44,5,1
ORD0000482,2/11/2021,CUST022270,SELL01593,55,4,5
ORD0000483,6/8/2021,CUST023893,SELL01227,45,6,1
ORD0000484,4/7/2022,CUST013837,SELL01161,23,4,1
ORD0000485,3/9/2024,CUST045576,SELL01225,23,6,1
ORD0000486,6/21/2022,CUST027038,SELL01987,24,4,1
ORD0000487,2/5/2020,CUST005384,SELL01458,13,1,1
ORD0000488,11/15/2021,CUST049978,SELL01238,9,4,1
ORD0000489,1/20/2020,CUST017276,SELL00043,29,4,1
ORD0000490,11/16/2020,CUST036187,SELL00066,36,4,2
ORD0000491,12/4/2024,CUST028007,SELL01557,74,4,4
ORD0000492,5/26/2021,CUST032599,SELL00958,29,1,1
ORD0000493,2/3/2021,CUST013448,SELL01062,9,1,1
ORD0000494,10/15/2021,CUST033085,SELL00380,14,1,1
ORD0000495,8/29/2022,CUST014799,SELL01930,15,4,1
ORD0000496,4/15/2021,CUST041982,SELL01491,27,4,1
ORD0000497,3/12/2023,CUST017484,SELL00099,25,1,1
ORD0000498,1/20/2023,CUST018852,SELL00305,45,6,1
ORD0000499,10/9/2023,CUST023915,SELL00071,16,6,1
ORD0000500,4/13/2022,CUST011710,SELL00956,9,4,1
ORD0000501,12/28/2024,CUST042668,SELL00030,73,1,1
ORD0000502,12/27/2021,CUST010609,SELL00746,13,1,4
ORD0000503,5/3/2022,CUST035476,SELL01140,21,6,1
ORD0000504,2/20/2020,CUST000030,SELL00281,9,5,1
ORD0000505,8/15/2024,CUST000435,SELL01910,81,1,1
ORD0000506,9/17/2024,CUST025772,SELL01458,3,3,1
ORD0000507,7/28/2021,CUST044282,SELL01902,73,1,3
ORD0000508,4/28/2023,CUST013803,SELL01312,3,2,1
ORD0000509,2/22/2023,CUST049199,SELL01373,10,2,1
ORD0000510,5/29/2020,CUST042507,SELL01094,37,6,1
ORD0000511,11/9/2020,CUST019926,SELL01280,33,1,1
ORD0000512,7/23/2021,CUST026026,SELL00212,6,4,4
ORD0000513,9/27/2023,CUST020867,SELL00895,2,1,1
ORD0000514,10/31/2020,CUST013828,SELL01084,6,5,4
ORD0000515,9/11/2024,CUST003555,SELL00903,36,2,1
ORD0000516,11/12/2021,CUST023407,SELL00855,9,1,1
ORD0000517,4/17/2022,CUST010953,SELL00619,65,4,1
ORD0000518,12/11/2024,CUST010696,SELL00692,17,1,1
ORD0000519,12/13/2022,CUST004258,SELL00812,39,1,1
ORD0000520,9/29/2022,CUST019763,SELL01554,36,1,1
ORD0000521,3/19/2021,CUST027375,SELL01747,16,2,4
ORD0000522,9/4/2021,CUST026015,SELL00915,83,4,1
ORD0000523,9/19/2022,CUST029288,SELL00904,70,2,4
ORD0000524,9/20/2020,CUST033107,SELL00843,23,2,5
ORD0000525,12/12/2022,CUST046117,SELL00235,18,1,3
ORD0000526,5/14/2024,CUST038971,SELL00649,32,4,1
ORD0000527,9/30/2022,CUST011116,SELL01125,2,4,1
ORD0000528,7/1/2024,CUST005340,SELL01413,2,2,4
ORD0000529,1/5/2020,CUST002409,SELL01155,86,4,1
ORD0000530,1/31/2023,CUST011026,SELL00291,45,4,1
ORD0000531,5/4/2023,CUST006169,SELL01257,37,5,4
ORD0000532,2/12/2022,CUST018314,SELL01101,30,1,4
ORD0000533,5/26/2022,CUST018885,SELL00811,16,5,2
ORD0000534,9/18/2022,CUST023759,SELL00013,16,1,3
ORD0000535,6/2/2022,CUST026649,SELL01223,8,3,1
ORD0000536,10/5/2023,CUST009300,SELL01994,13,4,1
ORD0000537,2/16/2020,CUST018680,SELL00863,37,4,1
ORD0000538,5/16/2022,CUST007416,SELL01750,16,4,1
ORD0000539,4/2/2022,CUST007219,SELL00358,80,5,1
ORD0000540,7/24/2022,CUST007093,SELL01375,83,4,1
ORD0000541,10/17/2021,CUST042506,SELL00085,9,1,1
ORD0000542,9/25/2020,CUST018609,SELL00225,18,2,1
ORD0000543,1/4/2021,CUST006269,SELL01241,80,5,1
ORD0000544,9/27/2021,CUST024742,SELL00752,13,4,1
ORD0000545,2/3/2023,CUST011612,SELL00147,3,1,1
ORD0000546,8/20/2024,CUST036209,SELL01336,63,5,1
ORD0000547,8/9/2024,CUST017266,SELL00313,16,4,1
ORD0000548,10/18/2021,CUST005934,SELL01984,73,3,1
ORD0000549,4/29/2020,CUST007415,SELL00775,3,4,1
ORD0000550,4/10/2022,CUST004166,SELL00587,23,2,1
ORD0000551,12/15/2024,CUST006138,SELL01757,9,1,1
ORD0000552,6/15/2024,CUST033291,SELL01600,18,1,4
ORD0000553,12/17/2022,CUST031827,SELL00965,7,6,3
ORD0000554,10/1/2023,CUST042384,SELL01738,46,2,1
ORD0000555,1/10/2022,CUST043680,SELL01749,36,4,1
ORD0000556,2/6/2024,CUST042370,SELL00934,16,2,2
ORD0000557,4/26/2020,CUST014311,SELL00739,45,2,1
ORD0000558,3/1/2022,CUST003130,SELL00297,87,1,4
ORD0000559,2/24/2023,CUST019366,SELL01664,29,2,2
ORD0000560,11/17/2023,CUST035919,SELL01179,22,4,1
ORD0000561,10/9/2022,CUST022713,SELL00067,37,1,1
ORD0000562,7/22/2024,CUST013389,SELL01668,42,4,1
ORD0000563,12/17/2022,CUST033863,SELL01889,13,5,4
ORD0000564,9/25/2021,CUST017524,SELL01317,6,5,1
ORD0000565,5/27/2021,CUST027833,SELL00969,39,5,1
ORD0000566,11/9/2024,CUST006467,SELL00820,27,1,1
ORD0000567,3/12/2022,CUST008207,SELL00168,29,4,1
ORD0000568,1/24/2023,CUST015188,SELL01397,30,2,1
ORD0000569,7/19/2024,CUST039354,SELL00936,17,1,1
ORD0000570,2/15/2023,CUST034307,SELL01756,23,3,1
ORD0000571,7/13/2021,CUST037946,SELL01533,2,2,4
ORD0000572,6/12/2024,CUST006543,SELL01280,13,1,2
ORD0000573,5/2/2021,CUST045827,SELL00196,34,2,1
ORD0000574,6/14/2023,CUST007580,SELL00136,16,4,1
ORD0000575,6/15/2022,CUST026287,SELL00087,17,6,1
ORD0000576,7/19/2023,CUST043585,SELL01018,21,4,1
ORD0000577,4/27/2023,CUST042421,SELL00379,10,1,1
ORD0000578,12/4/2021,CUST005012,SELL00793,46,1,1
ORD0000579,1/10/2024,CUST013323,SELL01593,19,4,1
ORD0000580,8/3/2021,CUST034585,SELL00748,64,3,4
ORD0000581,2/28/2022,CUST026815,SELL00194,31,4,1
ORD0000582,5/10/2022,CUST005636,SELL00396,18,1,1
ORD0000583,9/3/2020,CUST006995,SELL00744,31,1,1
ORD0000584,1/4/2023,CUST028214,SELL00506,75,4,1
ORD0000585,6/2/2020,CUST038972,SELL00805,55,6,1
ORD0000586,8/6/2024,CUST004252,SELL01433,15,6,5
ORD0000587,12/29/2023,CUST044170,SELL00697,3,1,1
ORD0000588,9/23/2022,CUST046075,SELL01791,2,2,1
ORD0000589,1/14/2023,CUST039381,SELL01504,2,4,1
ORD0000590,11/27/2021,CUST042660,SELL00089,25,4,1
ORD0000591,8/1/2023,CUST013904,SELL01913,8,6,1
ORD0000592,5/28/2023,CUST019361,SELL01916,70,4,1
ORD0000593,12/28/2022,CUST024891,SELL00617,67,1,4
ORD0000594,12/6/2022,CUST029875,SELL00271,25,3,1
ORD0000595,10/5/2022,CUST046126,SELL00835,16,4,1
ORD0000596,4/3/2020,CUST044429,SELL00779,25,4,1
ORD0000597,11/8/2024,CUST035227,SELL01487,19,4,5
ORD0000598,8/15/2022,CUST016520,SELL01963,34,5,4
ORD0000599,10/8/2022,CUST049966,SELL00318,16,5,1
ORD0000600,3/28/2021,CUST011144,SELL00060,1,5,1
ORD0000601,5/12/2023,CUST006657,SELL01980,37,4,5
ORD0000602,6/30/2022,CUST031211,SELL00593,48,1,1
ORD0000603,8/5/2020,CUST032624,SELL01280,17,1,3
ORD0000604,4/18/2021,CUST023521,SELL00751,9,3,1
ORD0000605,3/7/2021,CUST006077,SELL00750,49,5,1
ORD0000606,12/6/2020,CUST012756,SELL00695,14,1,3
ORD0000607,7/4/2021,CUST002770,SELL01183,49,3,1
ORD0000608,6/23/2024,CUST036442,SELL01696,8,5,1
ORD0000609,8/5/2023,CUST028699,SELL01457,33,3,4
ORD0000610,7/1/2023,CUST041158,SELL01578,17,1,1
ORD0000611,10/23/2024,CUST015252,SELL01318,3,4,1
ORD0000612,12/22/2020,CUST009190,SELL01946,19,4,1
ORD0000613,1/23/2020,CUST015078,SELL00654,14,4,3
ORD0000614,11/20/2024,CUST015888,SELL01819,37,3,1
ORD0000615,6/5/2021,CUST047044,SELL01688,23,1,4
ORD0000616,11/16/2024,CUST014358,SELL01646,70,5,4
ORD0000617,1/28/2023,CUST046153,SELL01622,25,1,2
ORD0000618,3/12/2022,CUST001720,SELL00394,77,6,1
ORD0000619,4/18/2023,CUST028536,SELL00150,10,2,4
ORD0000620,5/31/2023,CUST041352,SELL01122,34,4,1
ORD0000621,1/31/2022,CUST042316,SELL01561,37,2,1
ORD0000622,8/9/2024,CUST031158,SELL01495,29,2,1
ORD0000623,3/17/2021,CUST021388,SELL00250,36,4,1
ORD0000624,6/19/2024,CUST035024,SELL00947,3,5,1
ORD0000625,2/7/2022,CUST012302,SELL00043,17,4,3
ORD0000626,10/12/2022,CUST005342,SELL01130,13,4,4
ORD0000627,9/10/2023,CUST002027,SELL00744,18,6,1
ORD0000628,5/30/2021,CUST004340,SELL01245,1,6,1
ORD0000629,11/5/2022,CUST001299,SELL00409,30,4,1
ORD0000630,3/2/2022,CUST034381,SELL01259,16,6,1
ORD0000631,12/1/2020,CUST032876,SELL01840,88,4,1
ORD0000632,11/17/2024,CUST001354,SELL01787,45,2,1
ORD0000633,9/14/2020,CUST034415,SELL00616,14,1,3
ORD0000634,5/11/2021,CUST004221,SELL00116,46,5,1
ORD0000635,6/14/2022,CUST017501,SELL01044,15,4,1
ORD0000636,6/8/2020,CUST041372,SELL00460,36,1,1
ORD0000637,2/7/2024,CUST003021,SELL00092,34,5,5
ORD0000638,5/1/2022,CUST000237,SELL01099,9,4,1
ORD0000639,8/14/2024,CUST035471,SELL00331,13,2,1
ORD0000640,11/20/2021,CUST041169,SELL01790,6,1,1
ORD0000641,8/25/2024,CUST013631,SELL01721,36,2,1
ORD0000642,1/14/2021,CUST012298,SELL01158,30,6,1
ORD0000643,4/17/2024,CUST015104,SELL00556,62,4,1
ORD0000644,8/14/2022,CUST016270,SELL01476,37,4,4
ORD0000645,11/21/2021,CUST035106,SELL00164,19,5,1
ORD0000646,12/21/2023,CUST038495,SELL01654,1,2,1
ORD0000647,6/24/2024,CUST010023,SELL00089,9,5,1
ORD0000648,7/15/2023,CUST018336,SELL01909,34,6,4
ORD0000649,5/19/2024,CUST010320,SELL01390,33,1,4
ORD0000650,12/11/2023,CUST040657,SELL00672,89,1,1
ORD0000651,4/6/2023,CUST027748,SELL01401,10,5,4
ORD0000652,12/2/2022,CUST039331,SELL01223,71,1,4
ORD0000653,4/28/2024,CUST026647,SELL01464,31,3,1
ORD0000654,10/11/2020,CUST048921,SELL01616,21,6,1
ORD0000655,1/31/2021,CUST041207,SELL00025,36,4,1
ORD0000656,1/12/2020,CUST022106,SELL00149,2,4,1
ORD0000657,6/18/2024,CUST047036,SELL01424,59,2,4
ORD0000658,8/18/2023,CUST018918,SELL00428,30,4,1
ORD0000659,6/30/2023,CUST013331,SELL01477,29,3,1
ORD0000660,5/13/2021,CUST028139,SELL01704,7,4,4
ORD0000661,1/23/2022,CUST041747,SELL01268,70,5,1
ORD0000662,2/4/2020,CUST021614,SELL00029,66,5,4
ORD0000663,12/27/2021,CUST015215,SELL00478,18,5,1
ORD0000664,4/28/2022,CUST038495,SELL00509,17,2,1
ORD0000665,3/30/2020,CUST029669,SELL00248,16,2,1
ORD0000666,2/14/2022,CUST043404,SELL01272,36,4,4
ORD0000667,8/27/2021,CUST000342,SELL01281,59,2,1
ORD0000668,8/27/2022,CUST028594,SELL00203,72,1,1
ORD0000669,6/13/2024,CUST039500,SELL01129,10,1,4
ORD0000670,10/18/2022,CUST042143,SELL01933,32,4,4
ORD0000671,2/21/2021,CUST030029,SELL01675,3,6,1
ORD0000672,4/24/2020,CUST017431,SELL01066,3,1,1
ORD0000673,9/8/2021,CUST001021,SELL00452,55,3,1
ORD0000674,5/4/2023,CUST046797,SELL01806,57,4,4
ORD0000675,4/5/2022,CUST030534,SELL00776,10,1,3
ORD0000676,3/4/2024,CUST049021,SELL01111,13,4,1
ORD0000677,7/7/2024,CUST027888,SELL01780,39,1,3
ORD0000678,2/25/2024,CUST002243,SELL01717,3,5,1
ORD0000679,1/3/2023,CUST008903,SELL00847,45,4,4
ORD0000680,2/16/2021,CUST027637,SELL00046,82,6,1
ORD0000681,10/31/2023,CUST002558,SELL01212,19,1,1
ORD0000682,12/14/2023,CUST021727,SELL00959,73,5,5
ORD0000683,12/29/2021,CUST005548,SELL01396,78,5,1
ORD0000684,7/24/2023,CUST046930,SELL00978,21,4,1
ORD0000685,10/17/2022,CUST030151,SELL01296,63,4,4
ORD0000686,1/30/2022,CUST029666,SELL00476,25,3,1
ORD0000687,11/6/2021,CUST041687,SELL00214,21,4,1
ORD0000688,11/18/2023,CUST029704,SELL01916,30,2,4
ORD0000689,4/1/2021,CUST014194,SELL00777,39,4,1
ORD0000690,7/8/2022,CUST012572,SELL01884,16,5,1
ORD0000691,7/10/2020,CUST009709,SELL00709,2,5,4
ORD0000692,1/8/2022,CUST012727,SELL01316,23,1,1
ORD0000693,9/8/2024,CUST046847,SELL01385,30,4,1
ORD0000694,1/27/2023,CUST006467,SELL00317,29,1,3
ORD0000695,4/20/2024,CUST022221,SELL00766,16,6,1
ORD0000696,9/4/2022,CUST022439,SELL00904,21,4,4
ORD0000697,10/5/2022,CUST006859,SELL01726,29,2,1
ORD0000698,4/5/2020,CUST039325,SELL01862,3,4,4
ORD0000699,8/14/2024,CUST023697,SELL00622,55,4,1
ORD0000700,10/24/2021,CUST048774,SELL00348,6,1,1
ORD0000701,4/28/2023,CUST019726,SELL00256,36,1,4
ORD0000702,10/25/2024,CUST028627,SELL01031,29,6,4
ORD0000703,2/6/2020,CUST037541,SELL01226,77,6,1
ORD0000704,12/8/2024,CUST018027,SELL01595,2,2,1
ORD0000705,10/24/2023,CUST030540,SELL01025,6,4,1
ORD0000706,9/14/2024,CUST034643,SELL00548,21,4,1
ORD0000707,3/28/2024,CUST017237,SELL01593,3,2,1
ORD0000708,10/5/2020,CUST003101,SELL01144,21,4,1
ORD0000709,8/4/2020,CUST021724,SELL00582,44,6,1
ORD0000710,5/16/2022,CUST042705,SELL01524,89,5,1
ORD0000711,5/22/2022,CUST007217,SELL01132,14,6,1
ORD0000712,12/26/2024,CUST018425,SELL00028,37,2,3
ORD0000713,7/20/2023,CUST005122,SELL00335,85,4,1
ORD0000714,3/2/2020,CUST041670,SELL01217,29,2,1
ORD0000715,8/18/2021,CUST043609,SELL01952,10,1,1
ORD0000716,12/29/2021,CUST000070,SELL00709,15,4,1
ORD0000717,9/27/2023,CUST004801,SELL00601,6,6,5
ORD0000718,1/31/2021,CUST024405,SELL00402,4,2,1
ORD0000719,11/29/2021,CUST017301,SELL00402,25,4,1
ORD0000720,11/8/2022,CUST031212,SELL01800,59,4,3
ORD0000721,6/25/2020,CUST043505,SELL00819,79,4,1
ORD0000722,6/23/2024,CUST001051,SELL00037,17,4,4
ORD0000723,1/30/2021,CUST017599,SELL00606,19,1,1
ORD0000724,3/20/2021,CUST001815,SELL00581,44,4,1
ORD0000725,6/10/2023,CUST036068,SELL00323,25,5,5
ORD0000726,3/16/2020,CUST021348,SELL00389,78,4,4
ORD0000727,9/21/2020,CUST001082,SELL00109,18,1,2
ORD0000728,3/30/2021,CUST041773,SELL00875,25,4,3
ORD0000729,12/24/2024,CUST037585,SELL00969,71,1,4
ORD0000730,12/18/2021,CUST039566,SELL01170,90,2,5
ORD0000731,1/4/2022,CUST032406,SELL01213,9,4,1
ORD0000732,11/8/2023,CUST006673,SELL01184,9,4,4
ORD0000733,5/6/2024,CUST009117,SELL00700,29,1,1
ORD0000734,4/30/2022,CUST020976,SELL00760,25,5,1
ORD0000735,3/9/2024,CUST039664,SELL00125,41,4,1
ORD0000736,10/22/2023,CUST016159,SELL00683,73,2,1
ORD0000737,5/23/2020,CUST018490,SELL00235,10,4,4
ORD0000738,6/3/2022,CUST000529,SELL00027,7,2,1
ORD0000739,12/28/2022,CUST041592,SELL00836,13,4,1
ORD0000740,1/27/2023,CUST025111,SELL00063,10,5,1
ORD0000741,1/30/2021,CUST020962,SELL00766,36,4,1
ORD0000742,11/14/2022,CUST019154,SELL00094,30,5,3
ORD0000743,8/5/2022,CUST008405,SELL00943,27,4,1
ORD0000744,6/9/2022,CUST002196,SELL01015,16,1,1
ORD0000745,2/1/2024,CUST022788,SELL00242,88,4,1
ORD0000746,2/16/2024,CUST020811,SELL01943,21,1,2
ORD0000747,5/7/2024,CUST036913,SELL00669,52,4,4
ORD0000748,3/20/2023,CUST023917,SELL01680,9,1,1
ORD0000749,3/13/2023,CUST049946,SELL01108,21,1,1
ORD0000750,7/22/2021,CUST037369,SELL00001,1,5,1
ORD0000751,11/28/2022,CUST027164,SELL00209,29,1,1
ORD0000752,4/18/2020,CUST035635,SELL00145,2,2,3
ORD0000753,9/12/2024,CUST033448,SELL00087,65,2,5
ORD0000754,12/1/2022,CUST022565,SELL00104,36,1,1
ORD0000755,4/24/2023,CUST010986,SELL01802,9,6,1
ORD0000756,7/23/2022,CUST015343,SELL01605,35,2,1
ORD0000757,2/1/2021,CUST017587,SELL00724,9,6,4
ORD0000758,5/31/2023,CUST008249,SELL01085,29,4,1
ORD0000759,9/25/2021,CUST024297,SELL00901,3,1,1
ORD0000760,3/2/2023,CUST043504,SELL01954,13,1,4
ORD0000761,4/1/2023,CUST033352,SELL00892,3,1,4
ORD0000762,5/23/2023,CUST036031,SELL00023,36,6,1
ORD0000763,1/2/2022,CUST042892,SELL01094,15,1,4
ORD0000764,8/22/2020,CUST005231,SELL00001,65,3,1
ORD0000765,10/19/2021,CUST048475,SELL00351,30,2,1
ORD0000766,1/20/2022,CUST002611,SELL00672,86,4,1
ORD0000767,8/10/2021,CUST010990,SELL00162,91,1,1
ORD0000768,10/29/2022,CUST009099,SELL01172,67,4,4
ORD0000769,1/2/2023,CUST035974,SELL01301,21,4,1
ORD0000770,8/11/2022,CUST042892,SELL00114,29,1,3
ORD0000771,5/6/2021,CUST002002,SELL01606,2,5,1
ORD0000772,7/1/2022,CUST034073,SELL01534,92,4,1
ORD0000773,6/30/2023,CUST038114,SELL00716,29,1,1
ORD0000774,6/7/2023,CUST008122,SELL00660,30,3,1
ORD0000775,3/22/2024,CUST002640,SELL00111,63,5,5
ORD0000776,4/12/2023,CUST011556,SELL00150,63,2,4
ORD0000777,8/3/2024,CUST003093,SELL01101,21,5,1
ORD0000778,4/6/2023,CUST021844,SELL00346,42,2,1
ORD0000779,6/18/2020,CUST034364,SELL01298,27,4,1
ORD0000780,11/17/2023,CUST037738,SELL01434,45,6,1
ORD0000781,8/3/2022,CUST008946,SELL01714,16,4,1
ORD0000782,3/5/2022,CUST041406,SELL00027,45,4,1
ORD0000783,9/25/2021,CUST047483,SELL00043,30,1,1
ORD0000784,5/2/2023,CUST037259,SELL00157,47,4,1
ORD0000785,3/20/2024,CUST036430,SELL00601,17,6,2
ORD0000786,1/29/2020,CUST038244,SELL01516,31,4,2
ORD0000787,4/3/2023,CUST000643,SELL00676,39,4,3
ORD0000788,12/16/2023,CUST027065,SELL00149,15,1,2
ORD0000789,12/4/2020,CUST020694,SELL00420,13,1,1
ORD0000790,7/29/2024,CUST020608,SELL01619,31,1,5
ORD0000791,2/28/2024,CUST018027,SELL00861,16,1,1
ORD0000792,10/20/2023,CUST013765,SELL01012,6,3,1
ORD0000793,9/27/2023,CUST045762,SELL00779,3,1,1
ORD0000794,5/14/2021,CUST011582,SELL00463,59,1,1
ORD0000795,8/7/2024,CUST043065,SELL00875,29,2,1
ORD0000796,5/25/2021,CUST037250,SELL00809,6,1,1
ORD0000797,9/12/2023,CUST020325,SELL01065,78,4,1
ORD0000798,8/4/2020,CUST005907,SELL01230,63,4,4
ORD0000799,8/17/2023,CUST013629,SELL01209,10,4,1
ORD0000800,3/1/2023,CUST002565,SELL00131,19,6,1
ORD0000801,12/29/2022,CUST048794,SELL01365,59,5,3
ORD0000802,6/29/2023,CUST003091,SELL01107,10,1,1
ORD0000803,12/9/2023,CUST009247,SELL01773,3,1,1
ORD0000804,12/15/2024,CUST028627,SELL00478,8,4,1
ORD0000805,3/20/2021,CUST001515,SELL01567,3,4,1
ORD0000806,5/25/2022,CUST045996,SELL01406,70,4,1
ORD0000807,4/20/2023,CUST048787,SELL01712,70,4,1
ORD0000808,6/15/2020,CUST007018,SELL01452,36,1,1
ORD0000809,3/31/2020,CUST018257,SELL00110,49,4,1
ORD0000810,12/14/2021,CUST041379,SELL00881,46,4,4
ORD0000811,4/3/2024,CUST016218,SELL00682,28,4,4
ORD0000812,2/8/2020,CUST038261,SELL01923,6,6,1
ORD0000813,2/23/2023,CUST019069,SELL00798,18,3,1
ORD0000814,1/14/2024,CUST015688,SELL01122,78,1,1
ORD0000815,6/21/2020,CUST007016,SELL01157,37,1,1
ORD0000816,10/14/2021,CUST047641,SELL00416,93,4,4
ORD0000817,1/23/2022,CUST015085,SELL01301,37,3,1
ORD0000818,5/28/2023,CUST038541,SELL01955,13,2,5
ORD0000819,7/19/2024,CUST001322,SELL01257,46,4,4
ORD0000820,12/17/2022,CUST019599,SELL01871,2,2,1
ORD0000821,8/10/2024,CUST011799,SELL00625,9,4,1
ORD0000822,4/20/2021,CUST048924,SELL00419,3,1,3
ORD0000823,3/31/2021,CUST024845,SELL01421,37,1,1
ORD0000824,4/8/2022,CUST038060,SELL01699,30,1,1
ORD0000825,6/13/2022,CUST009678,SELL01851,30,1,1
ORD0000826,10/16/2023,CUST023476,SELL01933,21,4,1
ORD0000827,10/21/2022,CUST037155,SELL01481,17,1,1
ORD0000828,1/21/2021,CUST037099,SELL01866,30,1,4
ORD0000829,12/13/2020,CUST013731,SELL01911,19,6,1
ORD0000830,7/8/2020,CUST045362,SELL00472,36,3,1
ORD0000831,5/19/2021,CUST030184,SELL01851,15,1,1
ORD0000832,4/29/2023,CUST004183,SELL00823,9,4,1
ORD0000833,3/11/2024,CUST027432,SELL00642,10,3,2
ORD0000834,10/24/2023,CUST038221,SELL00248,38,2,4
ORD0000835,12/3/2023,CUST033478,SELL01100,19,4,5
ORD0000836,4/3/2022,CUST017117,SELL00747,19,2,1
ORD0000837,7/17/2022,CUST029994,SELL01871,36,1,1
ORD0000838,7/22/2022,CUST044175,SELL00763,54,3,1
ORD0000839,2/14/2023,CUST048188,SELL01374,18,4,1
ORD0000840,5/13/2020,CUST018209,SELL01716,34,4,1
ORD0000841,2/27/2020,CUST042920,SELL01664,38,6,1
ORD0000842,4/28/2024,CUST004513,SELL01096,21,3,5
ORD0000843,11/15/2021,CUST044185,SELL01957,13,4,1
ORD0000844,11/2/2021,CUST013566,SELL01243,63,2,2
ORD0000845,6/21/2020,CUST031643,SELL00486,23,5,1
ORD0000846,3/25/2022,CUST046008,SELL00555,1,5,1
ORD0000847,3/18/2023,CUST022267,SELL01412,94,4,1
ORD0000848,3/20/2020,CUST026992,SELL01298,37,1,1
ORD0000849,6/4/2022,CUST003097,SELL01387,45,5,1
ORD0000850,5/21/2023,CUST030853,SELL01935,2,3,1
ORD0000851,7/21/2020,CUST019699,SELL01370,37,4,1
ORD0000852,2/2/2022,CUST030782,SELL00107,14,2,1
ORD0000853,6/6/2023,CUST046696,SELL01848,95,3,4
ORD0000854,8/26/2024,CUST008644,SELL00861,19,2,1
ORD0000855,6/4/2023,CUST017486,SELL01185,10,1,4
ORD0000856,8/9/2024,CUST034921,SELL01830,9,4,1
ORD0000857,4/4/2024,CUST010916,SELL01057,37,1,1
ORD0000858,1/4/2024,CUST048508,SELL01715,37,2,4
ORD0000859,11/26/2023,CUST028514,SELL00876,42,6,1
ORD0000860,2/16/2020,CUST018826,SELL01899,6,4,1
ORD0000861,6/10/2023,CUST017523,SELL01950,5,2,4
ORD0000862,8/21/2023,CUST047849,SELL00154,92,4,4
ORD0000863,3/29/2024,CUST008790,SELL01377,23,3,3
ORD0000864,3/12/2023,CUST013852,SELL00410,51,1,1
ORD0000865,12/9/2023,CUST036912,SELL01517,67,1,1
ORD0000866,3/16/2024,CUST028860,SELL01535,37,1,1
ORD0000867,10/28/2023,CUST015345,SELL01058,24,1,1
ORD0000868,5/8/2024,CUST038463,SELL00044,81,6,1
ORD0000869,7/6/2023,CUST027699,SELL00442,37,4,1
ORD0000870,10/17/2021,CUST035042,SELL00846,2,4,4
ORD0000871,4/15/2021,CUST011632,SELL01671,14,6,4
